Disease,Group,Strategy,Augmenter,AUC_ROC,AUC_PR,Accuracy,Precision,Recall,Specificity,F1,Len Aug_x,AUC_no_aug,F1_no_aug
CAD,Group_3,G3_R20,Aug_12,0.8825,0.8995,0.796774194,0.8,0.842105263,0.741007194,0.820512821,1229,0.86963,0.808617143
CAD,Group_3,G3_R20,Aug_13,0.8796,0.8983,0.777419355,0.783333333,0.824561404,0.71942446,0.803418803,1229,0.86963,0.808617143
CAD,Group_3,G3_R20,Aug_14,0.8787,0.8943,0.787096774,0.8,0.81871345,0.748201439,0.809248555,1229,0.86963,0.808617143
CAD,Group_3,G3_R20,Aug_15,0.8828,0.8982,0.812903226,0.808743169,0.865497076,0.748201439,0.836158192,1229,0.86963,0.808617143
CAD,Group_3,G3_R20,Aug_16,0.8731,0.8944,0.803225806,0.819767442,0.824561404,0.776978417,0.822157434,1229,0.86963,0.808617143
CAD,Group_3,G3_R20,Aug_17,0.8787,0.8967,0.796774194,0.796703297,0.847953216,0.73381295,0.821529745,1229,0.86963,0.808617143
CAD,Group_3,G3_R20,Aug_0,0.8844,0.903,0.767741935,0.756476684,0.85380117,0.661870504,0.802197802,1229,0.86963,0.808617143
CAD,Group_3,G3_R20,Aug_1,0.8825,0.8997,0.796774194,0.790322581,0.859649123,0.71942446,0.823529412,1229,0.86963,0.808617143
CAD,Group_3,G3_R20,Aug_2,0.8647,0.8796,0.780645161,0.766839378,0.865497076,0.676258993,0.813186813,1229,0.86963,0.808617143
CAD,Group_3,G3_R20,Aug_3,0.8774,0.8945,0.796774194,0.806818182,0.830409357,0.755395683,0.818443804,1229,0.86963,0.808617143
CAD,Group_3,G3_R20,Aug_4,0.8784,0.8979,0.787096774,0.793296089,0.830409357,0.73381295,0.811428571,1229,0.86963,0.808617143
CAD,Group_3,G3_R20,Aug_5,0.8772,0.8926,0.787096774,0.777777778,0.859649123,0.697841727,0.816666667,1229,0.86963,0.808617143
CAD,Group_3,G3_R20,Aug_6,0.874,0.8939,0.777419355,0.765625,0.859649123,0.676258993,0.809917355,1229,0.86963,0.808617143
CAD,Group_3,G3_R20,Aug_7,0.8741,0.896,0.777419355,0.774193548,0.842105263,0.697841727,0.806722689,1229,0.86963,0.808617143
CAD,Group_3,G3_R20,Aug_8,0.8687,0.8923,0.8,0.804469274,0.842105263,0.748201439,0.822857143,1229,0.86963,0.808617143
CAD,Group_3,G3_R20,Aug_9,0.8814,0.9014,0.793548387,0.792349727,0.847953216,0.726618705,0.81920904,1229,0.86963,0.808617143
CAD,Group_3,G3_R20,Aug_10,0.8848,0.9061,0.819354839,0.81420765,0.871345029,0.755395683,0.84180791,1229,0.86963,0.808617143
CAD,Group_3,G3_R20,Aug_11,0.8747,0.8981,0.790322581,0.791208791,0.842105263,0.726618705,0.815864023,1229,0.86963,0.808617143
CAD,Group_3,G3_R20,Aug_12,0.8725,0.8948,0.8,0.797814208,0.85380117,0.73381295,0.824858757,1229,0.86963,0.808617143
CAD,Group_3,G3_R20,Aug_13,0.8808,0.8977,0.790322581,0.788043478,0.847953216,0.71942446,0.816901408,1229,0.86963,0.808617143
CAD,Group_3,G3_R20,Aug_14,0.8661,0.887,0.770967742,0.765957447,0.842105263,0.683453237,0.802228412,1229,0.86963,0.808617143
CAD,Group_3,G3_R20,Aug_15,0.8768,0.8952,0.787096774,0.772020725,0.871345029,0.683453237,0.818681319,1229,0.86963,0.808617143
CAD,Group_3,G3_R20,Aug_16,0.8741,0.8918,0.783870968,0.773684211,0.859649123,0.690647482,0.814404432,1229,0.86963,0.808617143
CAD,Group_3,G3_R20,Aug_17,0.8655,0.8814,0.777419355,0.771276596,0.847953216,0.690647482,0.807799443,1229,0.86963,0.808617143
CAD,Group_3,G3_R20,Aug_0,0.8916,0.8922,0.812903226,0.822857143,0.842105263,0.776978417,0.832369942,1229,0.86963,0.808617143
CAD,Group_3,G3_R20,Aug_1,0.8959,0.8966,0.806451613,0.828402367,0.81871345,0.791366906,0.823529412,1229,0.86963,0.808617143
CAD,Group_3,G3_R20,Aug_2,0.9002,0.9031,0.812903226,0.815642458,0.85380117,0.762589928,0.834285714,1229,0.86963,0.808617143
CAD,Group_3,G3_R20,Aug_3,0.8845,0.8943,0.796774194,0.803370787,0.83625731,0.748201439,0.819484241,1229,0.86963,0.808617143
CAD,Group_3,G3_R20,Aug_4,0.8962,0.9006,0.796774194,0.817647059,0.812865497,0.776978417,0.815249267,1229,0.86963,0.808617143
CAD,Group_3,G3_R20,Aug_5,0.8973,0.9008,0.809677419,0.818181818,0.842105263,0.769784173,0.829971182,1229,0.86963,0.808617143
CAD,Group_3,G3_R20,Aug_6,0.8936,0.8987,0.803225806,0.831325301,0.807017544,0.798561151,0.818991098,1229,0.86963,0.808617143
CAD,Group_3,G3_R20,Aug_7,0.8975,0.9051,0.812903226,0.822857143,0.842105263,0.776978417,0.832369942,1229,0.86963,0.808617143
CAD,Group_3,G3_R20,Aug_8,0.892,0.8973,0.8,0.83030303,0.801169591,0.798561151,0.81547619,1229,0.86963,0.808617143
CAD,Group_3,G3_R20,Aug_9,0.909,0.9104,0.822580645,0.837209302,0.842105263,0.798561151,0.839650146,1229,0.86963,0.808617143
CAD,Group_3,G3_R20,Aug_10,0.8892,0.8995,0.793548387,0.824242424,0.795321637,0.791366906,0.80952381,1229,0.86963,0.808617143
CAD,Group_3,G3_R20,Aug_11,0.8928,0.8972,0.803225806,0.823529412,0.81871345,0.784172662,0.82111437,1229,0.86963,0.808617143
CAD,Group_3,G3_R20,Aug_12,0.9012,0.9037,0.816129032,0.847560976,0.812865497,0.820143885,0.829850746,1229,0.86963,0.808617143
CAD,Group_3,G3_R20,Aug_13,0.8905,0.8991,0.793548387,0.812865497,0.812865497,0.769784173,0.812865497,1229,0.86963,0.808617143
CAD,Group_3,G3_R20,Aug_14,0.8939,0.9043,0.8,0.815028902,0.824561404,0.769784173,0.819767442,1229,0.86963,0.808617143
CAD,Group_3,G3_R20,Aug_15,0.8952,0.9023,0.803225806,0.823529412,0.81871345,0.784172662,0.82111437,1229,0.86963,0.808617143
CAD,Group_3,G3_R20,Aug_16,0.8864,0.8945,0.796774194,0.810344828,0.824561404,0.762589928,0.817391304,1229,0.86963,0.808617143
CAD,Group_3,G3_R20,Aug_17,0.8898,0.8945,0.812903226,0.834319527,0.824561404,0.798561151,0.829411765,1229,0.86963,0.808617143
CAD,Group_3,G3_R20,Aug_18,0.8755,0.893,0.803225806,0.798913043,0.859649123,0.73381295,0.828169014,1229,0.86963,0.808617143
CAD,Group_3,G3_R20,Aug_19,0.8762,0.8966,0.790322581,0.791208791,0.842105263,0.726618705,0.815864023,1229,0.86963,0.808617143
CAD,Group_3,G3_R20,Aug_18,0.8864,0.8867,0.832258065,0.84,0.859649123,0.798561151,0.849710983,1229,0.86963,0.808617143
CAD,Group_3,G3_R20,Aug_19,0.8944,0.8981,0.835483871,0.852941176,0.847953216,0.820143885,0.850439883,1229,0.86963,0.808617143
CAD,Group_3,G3_R20,Aug_18,0.8749,0.8881,0.793548387,0.816568047,0.807017544,0.776978417,0.811764706,1229,0.86963,0.808617143
CAD,Group_3,G3_R20,Aug_19,0.8674,0.8779,0.777419355,0.807228916,0.783625731,0.769784173,0.795252226,1229,0.86963,0.808617143
CAD,Group_3,G3_R20,Aug_18,0.8652,0.8921,0.767741935,0.807453416,0.760233918,0.776978417,0.78313253,1229,0.86963,0.808617143
CAD,Group_3,G3_R20,Aug_19,0.8655,0.8952,0.777419355,0.814814815,0.771929825,0.784172662,0.792792793,1229,0.86963,0.808617143
CAD,Group_3,G3_R20,Aug_18,0.8871,0.8921,0.829032258,0.827777778,0.871345029,0.776978417,0.849002849,1229,0.86963,0.808617143
CAD,Group_3,G3_R20,Aug_19,0.8936,0.8985,0.812903226,0.808743169,0.865497076,0.748201439,0.836158192,1229,0.86963,0.808617143
CAD,Group_3,G3_R20,Aug_18,0.8883,0.9039,0.809677419,0.829411765,0.824561404,0.791366906,0.826979472,1229,0.86963,0.808617143
CAD,Group_3,G3_R20,Aug_19,0.8928,0.9077,0.806451613,0.813559322,0.842105263,0.762589928,0.827586207,1229,0.86963,0.808617143
CAD,Group_3,G3_R20,Aug_18,0.9036,0.9209,0.809677419,0.811111111,0.85380117,0.755395683,0.831908832,1229,0.86963,0.808617143
CAD,Group_3,G3_R20,Aug_19,0.9083,0.9283,0.819354839,0.828571429,0.847953216,0.784172662,0.838150289,1229,0.86963,0.808617143
CAD,Group_3,G3_R20,Aug_18,0.8812,0.8959,0.796774194,0.793478261,0.85380117,0.726618705,0.822535211,1229,0.86963,0.808617143
CAD,Group_3,G3_R20,Aug_19,0.8815,0.8972,0.809677419,0.82183908,0.83625731,0.776978417,0.828985507,1229,0.86963,0.808617143
CAD,Group_3,G3_R20,Aug_18,0.8623,0.8812,0.767741935,0.764705882,0.83625731,0.683453237,0.798882682,1229,0.86963,0.808617143
CAD,Group_3,G3_R20,Aug_19,0.8582,0.8822,0.770967742,0.768817204,0.83625731,0.690647482,0.801120448,1229,0.86963,0.808617143
CAD,Group_3,G3_R20,Aug_18,0.8969,0.9027,0.796774194,0.829268293,0.795321637,0.798561151,0.811940299,1229,0.86963,0.808617143
CAD,Group_3,G3_R20,Aug_19,0.8963,0.9004,0.819354839,0.824858757,0.85380117,0.776978417,0.83908046,1229,0.86963,0.808617143
Obesity,Group_3,G3_R20,Aug_18,0.8111,0.7852,0.75483871,0.737864078,0.608,0.854054054,0.666666667,1329,0.85708,0.725448022
Obesity,Group_3,G3_R20,Aug_19,0.8208,0.7971,0.751612903,0.722222222,0.624,0.837837838,0.669527897,1329,0.85708,0.725448022
Obesity,Group_3,G3_R20,Aug_18,0.8518,0.8239,0.796774194,0.758333333,0.728,0.843243243,0.742857143,1329,0.85708,0.725448022
Obesity,Group_3,G3_R20,Aug_19,0.8715,0.8473,0.822580645,0.786885246,0.768,0.859459459,0.777327935,1329,0.85708,0.725448022
Obesity,Group_3,G3_R20,Aug_18,0.845,0.8206,0.770967742,0.745454545,0.656,0.848648649,0.69787234,1329,0.85708,0.725448022
Obesity,Group_3,G3_R20,Aug_19,0.8761,0.8486,0.790322581,0.75862069,0.704,0.848648649,0.730290456,1329,0.85708,0.725448022
Obesity,Group_3,G3_R20,Aug_18,0.8288,0.8165,0.758064516,0.723214286,0.648,0.832432432,0.683544304,1329,0.85708,0.725448022
Obesity,Group_3,G3_R20,Aug_19,0.881,0.8659,0.819354839,0.816513761,0.712,0.891891892,0.760683761,1329,0.85708,0.725448022
Obesity,Group_3,G3_R20,Aug_18,0.8914,0.8584,0.809677419,0.805555556,0.696,0.886486486,0.746781116,1329,0.85708,0.725448022
Obesity,Group_3,G3_R20,Aug_19,0.8474,0.8191,0.777419355,0.769230769,0.64,0.87027027,0.698689956,1329,0.85708,0.725448022
Obesity,Group_3,G3_R20,Aug_18,0.8665,0.8205,0.812903226,0.801801802,0.712,0.881081081,0.754237288,1329,0.85708,0.725448022
Obesity,Group_3,G3_R20,Aug_19,0.8694,0.8277,0.819354839,0.805309735,0.728,0.881081081,0.764705882,1329,0.85708,0.725448022
Obesity,Group_3,G3_R20,Aug_18,0.8639,0.8247,0.790322581,0.767857143,0.688,0.859459459,0.725738397,1329,0.85708,0.725448022
Obesity,Group_3,G3_R20,Aug_19,0.8355,0.792,0.770967742,0.736842105,0.672,0.837837838,0.70292887,1329,0.85708,0.725448022
Obesity,Group_3,G3_R20,Aug_18,0.8013,0.7532,0.738709677,0.70754717,0.6,0.832432432,0.649350649,1329,0.85708,0.725448022
Obesity,Group_3,G3_R20,Aug_19,0.8444,0.807,0.787096774,0.770642202,0.672,0.864864865,0.717948718,1329,0.85708,0.725448022
Obesity,Group_3,G3_R20,Aug_18,0.8351,0.7985,0.751612903,0.735294118,0.6,0.854054054,0.660792952,1329,0.85708,0.725448022
Obesity,Group_3,G3_R20,Aug_19,0.8712,0.8476,0.812903226,0.813084112,0.696,0.891891892,0.75,1329,0.85708,0.725448022
Obesity,Group_3,G3_R20,Aug_18,0.7813,0.7613,0.722580645,0.685714286,0.576,0.821621622,0.626086957,1329,0.85708,0.725448022
Obesity,Group_3,G3_R20,Aug_19,0.8502,0.8085,0.761290323,0.704,0.704,0.8,0.704,1329,0.85708,0.725448022
CHF,Group_3,G3_R20,Aug_18,0.8951,0.8467,0.822580645,0.80620155,0.776119403,0.857954545,0.790874525,1263,0.87987,0.766244412
CHF,Group_3,G3_R20,Aug_19,0.8994,0.8438,0.832258065,0.853448276,0.73880597,0.903409091,0.792,1263,0.87987,0.766244412
CHF,Group_3,G3_R20,Aug_18,0.8909,0.8799,0.790322581,0.780487805,0.71641791,0.846590909,0.747081712,1263,0.87987,0.766244412
CHF,Group_3,G3_R20,Aug_19,0.879,0.8651,0.806451613,0.798387097,0.73880597,0.857954545,0.76744186,1263,0.87987,0.766244412
CHF,Group_3,G3_R20,Aug_18,0.8795,0.86,0.812903226,0.822033898,0.723880597,0.880681818,0.76984127,1263,0.87987,0.766244412
CHF,Group_3,G3_R20,Aug_19,0.8659,0.8404,0.809677419,0.8,0.746268657,0.857954545,0.772200772,1263,0.87987,0.766244412
CHF,Group_3,G3_R20,Aug_18,0.8729,0.8323,0.812903226,0.801587302,0.753731343,0.857954545,0.776923077,1263,0.87987,0.766244412
CHF,Group_3,G3_R20,Aug_19,0.8717,0.818,0.796774194,0.831775701,0.664179104,0.897727273,0.738589212,1263,0.87987,0.766244412
CHF,Group_3,G3_R20,Aug_18,0.881,0.8395,0.803225806,0.817391304,0.701492537,0.880681818,0.75502008,1263,0.87987,0.766244412
CHF,Group_3,G3_R20,Aug_19,0.8928,0.8627,0.803225806,0.796747967,0.731343284,0.857954545,0.762645914,1263,0.87987,0.766244412
CHF,Group_3,G3_R20,Aug_18,0.8938,0.8691,0.816129032,0.79389313,0.776119403,0.846590909,0.78490566,1263,0.87987,0.766244412
CHF,Group_3,G3_R20,Aug_19,0.899,0.8646,0.803225806,0.778625954,0.76119403,0.835227273,0.769811321,1263,0.87987,0.766244412
CHF,Group_3,G3_R20,Aug_18,0.8675,0.8127,0.806451613,0.803278689,0.731343284,0.863636364,0.765625,1263,0.87987,0.766244412
CHF,Group_3,G3_R20,Aug_19,0.8743,0.8236,0.822580645,0.821138211,0.753731343,0.875,0.785992218,1263,0.87987,0.766244412
CHF,Group_3,G3_R20,Aug_18,0.8595,0.8302,0.790322581,0.776,0.723880597,0.840909091,0.749034749,1263,0.87987,0.766244412
CHF,Group_3,G3_R20,Aug_19,0.8713,0.8336,0.812903226,0.792307692,0.768656716,0.846590909,0.78030303,1263,0.87987,0.766244412
CHF,Group_3,G3_R20,Aug_18,0.8747,0.8377,0.790322581,0.76744186,0.73880597,0.829545455,0.752851711,1263,0.87987,0.766244412
CHF,Group_3,G3_R20,Aug_19,0.8802,0.8535,0.803225806,0.778625954,0.76119403,0.835227273,0.769811321,1263,0.87987,0.766244412
CHF,Group_3,G3_R20,Aug_18,0.8991,0.8598,0.829032258,0.804511278,0.798507463,0.852272727,0.801498127,1263,0.87987,0.766244412
CHF,Group_3,G3_R20,Aug_19,0.9072,0.8624,0.832258065,0.810606061,0.798507463,0.857954545,0.804511278,1263,0.87987,0.766244412
Hypercholesterolemia,Group_3,G3_R20,Aug_18,0.7919,0.7971,0.75483871,0.778688525,0.659722222,0.837349398,0.714285714,1191,0.79899,0.696578579
Hypercholesterolemia,Group_3,G3_R20,Aug_19,0.7935,0.8019,0.761290323,0.7734375,0.6875,0.825301205,0.727941176,1191,0.79899,0.696578579
Hypercholesterolemia,Group_3,G3_R20,Aug_18,0.7512,0.7022,0.687096774,0.671532847,0.638888889,0.728915663,0.65480427,1191,0.79899,0.696578579
Hypercholesterolemia,Group_3,G3_R20,Aug_19,0.7764,0.7263,0.7,0.67114094,0.694444444,0.704819277,0.682593857,1191,0.79899,0.696578579
Hypercholesterolemia,Group_3,G3_R20,Aug_18,0.7943,0.7505,0.712903226,0.706766917,0.652777778,0.765060241,0.678700361,1191,0.79899,0.696578579
Hypercholesterolemia,Group_3,G3_R20,Aug_19,0.8083,0.7778,0.725806452,0.715328467,0.680555556,0.765060241,0.697508897,1191,0.79899,0.696578579
Hypercholesterolemia,Group_3,G3_R20,Aug_18,0.7452,0.7244,0.690322581,0.681818182,0.625,0.746987952,0.652173913,1191,0.79899,0.696578579
Hypercholesterolemia,Group_3,G3_R20,Aug_19,0.772,0.7334,0.693548387,0.666666667,0.680555556,0.704819277,0.673539519,1191,0.79899,0.696578579
Hypercholesterolemia,Group_3,G3_R20,Aug_18,0.7973,0.7722,0.741935484,0.725352113,0.715277778,0.765060241,0.72027972,1191,0.79899,0.696578579
Hypercholesterolemia,Group_3,G3_R20,Aug_19,0.7877,0.7512,0.732258065,0.704697987,0.729166667,0.734939759,0.716723549,1191,0.79899,0.696578579
Hypercholesterolemia,Group_3,G3_R20,Aug_18,0.8298,0.8208,0.741935484,0.716216216,0.736111111,0.746987952,0.726027397,1191,0.79899,0.696578579
Hypercholesterolemia,Group_3,G3_R20,Aug_19,0.8007,0.7998,0.712903226,0.697841727,0.673611111,0.746987952,0.685512367,1191,0.79899,0.696578579
Hypercholesterolemia,Group_3,G3_R20,Aug_18,0.718,0.7186,0.658064516,0.643939394,0.590277778,0.71686747,0.615942029,1191,0.79899,0.696578579
Hypercholesterolemia,Group_3,G3_R20,Aug_19,0.7486,0.7333,0.7,0.700787402,0.618055556,0.771084337,0.656826568,1191,0.79899,0.696578579
Hypercholesterolemia,Group_3,G3_R20,Aug_18,0.7807,0.7664,0.696774194,0.673611111,0.673611111,0.71686747,0.673611111,1191,0.79899,0.696578579
Hypercholesterolemia,Group_3,G3_R20,Aug_19,0.7904,0.769,0.706451613,0.685314685,0.680555556,0.728915663,0.682926829,1191,0.79899,0.696578579
Hypercholesterolemia,Group_3,G3_R20,Aug_18,0.7663,0.7185,0.7,0.700787402,0.618055556,0.771084337,0.656826568,1191,0.79899,0.696578579
Hypercholesterolemia,Group_3,G3_R20,Aug_19,0.8006,0.7451,0.719354839,0.711111111,0.666666667,0.765060241,0.688172043,1191,0.79899,0.696578579
Hypercholesterolemia,Group_3,G3_R20,Aug_18,0.7966,0.7583,0.732258065,0.729323308,0.673611111,0.78313253,0.700361011,1191,0.79899,0.696578579
Hypercholesterolemia,Group_3,G3_R20,Aug_19,0.7978,0.7348,0.767741935,0.764705882,0.722222222,0.807228916,0.742857143,1191,0.79899,0.696578579
Diabetes,Group_4,G4_R05,Aug_0,0.9342,0.9561,0.870967742,0.873873874,0.941747573,0.730769231,0.906542056,1293,0.92625,0.905200702
Diabetes,Group_4,G4_R05,Aug_1,0.9278,0.9476,0.861290323,0.859030837,0.946601942,0.692307692,0.900692841,1293,0.92625,0.905200702
Diabetes,Group_4,G4_R05,Aug_2,0.9374,0.9527,0.887096774,0.873362445,0.970873786,0.721153846,0.91954023,1293,0.92625,0.905200702
Diabetes,Group_4,G4_R05,Aug_3,0.9382,0.9561,0.880645161,0.875555556,0.95631068,0.730769231,0.914153132,1293,0.92625,0.905200702
Diabetes,Group_4,G4_R05,Aug_4,0.9393,0.9572,0.887096774,0.883408072,0.95631068,0.75,0.918414918,1293,0.92625,0.905200702
Diabetes,Group_4,G4_R05,Aug_5,0.9355,0.9539,0.9,0.885462555,0.975728155,0.75,0.928406467,1293,0.92625,0.905200702
Diabetes,Group_4,G4_R05,Aug_6,0.9152,0.9406,0.864516129,0.862831858,0.946601942,0.701923077,0.902777778,1293,0.92625,0.905200702
Diabetes,Group_4,G4_R05,Aug_7,0.9276,0.9446,0.880645161,0.875555556,0.95631068,0.730769231,0.914153132,1293,0.92625,0.905200702
Diabetes,Group_4,G4_R05,Aug_8,0.9362,0.9549,0.896774194,0.891891892,0.961165049,0.769230769,0.925233645,1293,0.92625,0.905200702
Diabetes,Group_4,G4_R05,Aug_9,0.9418,0.9575,0.893548387,0.884444444,0.966019417,0.75,0.923433875,1293,0.92625,0.905200702
Diabetes,Group_4,G4_R05,Aug_10,0.9349,0.9561,0.9,0.892376682,0.966019417,0.769230769,0.927738928,1293,0.92625,0.905200702
Diabetes,Group_4,G4_R05,Aug_11,0.9437,0.9612,0.890322581,0.883928571,0.961165049,0.75,0.920930233,1293,0.92625,0.905200702
Diabetes,Group_4,G4_R05,Aug_12,0.923,0.9515,0.887096774,0.873362445,0.970873786,0.721153846,0.91954023,1293,0.92625,0.905200702
Diabetes,Group_4,G4_R05,Aug_13,0.9294,0.95,0.883870968,0.872807018,0.966019417,0.721153846,0.917050691,1293,0.92625,0.905200702
Diabetes,Group_4,G4_R05,Aug_14,0.9239,0.9468,0.896774194,0.884955752,0.970873786,0.75,0.925925926,1293,0.92625,0.905200702
Diabetes,Group_4,G4_R05,Aug_15,0.9193,0.9457,0.890322581,0.880530973,0.966019417,0.740384615,0.921296296,1293,0.92625,0.905200702
Diabetes,Group_4,G4_R05,Aug_16,0.9366,0.9574,0.890322581,0.887387387,0.95631068,0.759615385,0.920560748,1293,0.92625,0.905200702
Diabetes,Group_4,G4_R05,Aug_17,0.9351,0.9555,0.880645161,0.878923767,0.951456311,0.740384615,0.913752914,1293,0.92625,0.905200702
Diabetes,Group_4,G4_R05,Aug_0,0.9298,0.9466,0.883870968,0.869565217,0.970873786,0.711538462,0.917431193,1293,0.92625,0.905200702
Diabetes,Group_4,G4_R05,Aug_1,0.933,0.9516,0.883870968,0.872807018,0.966019417,0.721153846,0.917050691,1293,0.92625,0.905200702
Diabetes,Group_4,G4_R05,Aug_2,0.9315,0.951,0.867741935,0.854077253,0.966019417,0.673076923,0.906605923,1293,0.92625,0.905200702
Diabetes,Group_4,G4_R05,Aug_3,0.9366,0.9496,0.887096774,0.88,0.961165049,0.740384615,0.918793503,1293,0.92625,0.905200702
Diabetes,Group_4,G4_R05,Aug_4,0.9182,0.9489,0.84516129,0.846491228,0.936893204,0.663461538,0.889400922,1293,0.92625,0.905200702
Diabetes,Group_4,G4_R05,Aug_5,0.9169,0.9452,0.870967742,0.867256637,0.951456311,0.711538462,0.907407407,1293,0.92625,0.905200702
Diabetes,Group_4,G4_R05,Aug_6,0.9203,0.9446,0.861290323,0.852813853,0.95631068,0.673076923,0.901601831,1293,0.92625,0.905200702
Diabetes,Group_4,G4_R05,Aug_7,0.9096,0.9417,0.841935484,0.83982684,0.941747573,0.644230769,0.887871854,1293,0.92625,0.905200702
Diabetes,Group_4,G4_R05,Aug_8,0.933,0.9502,0.877419355,0.875,0.951456311,0.730769231,0.911627907,1293,0.92625,0.905200702
Diabetes,Group_4,G4_R05,Aug_9,0.9345,0.9545,0.870967742,0.867256637,0.951456311,0.711538462,0.907407407,1293,0.92625,0.905200702
Diabetes,Group_4,G4_R05,Aug_10,0.9444,0.9597,0.893548387,0.891402715,0.95631068,0.769230769,0.922716628,1293,0.92625,0.905200702
Diabetes,Group_4,G4_R05,Aug_11,0.9415,0.9581,0.870967742,0.870535714,0.946601942,0.721153846,0.906976744,1293,0.92625,0.905200702
Diabetes,Group_4,G4_R05,Aug_12,0.9171,0.945,0.858064516,0.861607143,0.936893204,0.701923077,0.897674419,1293,0.92625,0.905200702
Diabetes,Group_4,G4_R05,Aug_13,0.9387,0.9583,0.864516129,0.866071429,0.941747573,0.711538462,0.902325581,1293,0.92625,0.905200702
Diabetes,Group_4,G4_R05,Aug_14,0.9137,0.9452,0.838709677,0.842105263,0.932038835,0.653846154,0.884792627,1293,0.92625,0.905200702
Diabetes,Group_4,G4_R05,Aug_15,0.9137,0.9449,0.838709677,0.842105263,0.932038835,0.653846154,0.884792627,1293,0.92625,0.905200702
Diabetes,Group_4,G4_R05,Aug_16,0.9216,0.9452,0.858064516,0.864864865,0.932038835,0.711538462,0.897196262,1293,0.92625,0.905200702
Diabetes,Group_4,G4_R05,Aug_17,0.9211,0.9433,0.877419355,0.878378378,0.946601942,0.740384615,0.911214953,1293,0.92625,0.905200702
Diabetes,Group_4,G4_R05,Aug_0,0.9354,0.9646,0.867741935,0.857142857,0.961165049,0.682692308,0.90617849,1293,0.92625,0.905200702
Diabetes,Group_4,G4_R05,Aug_1,0.9327,0.9629,0.867741935,0.854077253,0.966019417,0.673076923,0.906605923,1293,0.92625,0.905200702
Diabetes,Group_4,G4_R05,Aug_2,0.9248,0.9585,0.84516129,0.849557522,0.932038835,0.673076923,0.888888889,1293,0.92625,0.905200702
Diabetes,Group_4,G4_R05,Aug_3,0.9304,0.9602,0.864516129,0.859649123,0.951456311,0.692307692,0.903225806,1293,0.92625,0.905200702
Diabetes,Group_4,G4_R05,Aug_4,0.9295,0.9608,0.864516129,0.853448276,0.961165049,0.673076923,0.904109589,1293,0.92625,0.905200702
Diabetes,Group_4,G4_R05,Aug_5,0.9087,0.9497,0.864516129,0.856521739,0.95631068,0.682692308,0.903669725,1293,0.92625,0.905200702
Diabetes,Group_4,G4_R05,Aug_6,0.9187,0.955,0.85483871,0.854625551,0.941747573,0.682692308,0.896073903,1293,0.92625,0.905200702
Diabetes,Group_4,G4_R05,Aug_7,0.9244,0.9597,0.848387097,0.838297872,0.95631068,0.634615385,0.893424036,1293,0.92625,0.905200702
Diabetes,Group_4,G4_R05,Aug_8,0.9347,0.9641,0.867741935,0.863436123,0.951456311,0.701923077,0.905311778,1293,0.92625,0.905200702
Diabetes,Group_4,G4_R05,Aug_9,0.935,0.965,0.874193548,0.86784141,0.95631068,0.711538462,0.909930716,1293,0.92625,0.905200702
Diabetes,Group_4,G4_R05,Aug_10,0.9333,0.9636,0.870967742,0.864035088,0.95631068,0.701923077,0.907834101,1293,0.92625,0.905200702
Diabetes,Group_4,G4_R05,Aug_11,0.9364,0.965,0.883870968,0.869565217,0.970873786,0.711538462,0.917431193,1293,0.92625,0.905200702
Diabetes,Group_4,G4_R05,Aug_12,0.9165,0.9528,0.867741935,0.863436123,0.951456311,0.701923077,0.905311778,1293,0.92625,0.905200702
Diabetes,Group_4,G4_R05,Aug_13,0.9082,0.9498,0.851612903,0.853982301,0.936893204,0.682692308,0.893518519,1293,0.92625,0.905200702
Diabetes,Group_4,G4_R05,Aug_14,0.9244,0.96,0.867741935,0.863436123,0.951456311,0.701923077,0.905311778,1293,0.92625,0.905200702
Diabetes,Group_4,G4_R05,Aug_15,0.9097,0.9517,0.832258065,0.831896552,0.936893204,0.625,0.881278539,1293,0.92625,0.905200702
